cpu,mb,gpu,ram,psu,storage,total_price,benchmark_cpu,passmark_gpu,cpu_scaled,gpu_scaled,final_score,level
AMD Ryzen 5 8500G,MAINBOARD (AM5) MSI PRO B850M-P-WIFI DDR5,Radeon Pro W5700,RAM DDR5(5600) 32GB (16GBX2) KINGBANK KJUS x2,POWER SUPPLY (80+ WHITE) 600W AEROCOOL UNITED,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280,61508.0,21471,14182,0.3043943806750043,0.45344367879774233,0.3491091701118257,General Admin
AMD Athlon 240GE,MAINBOARD (AM4) ASROCK B450M STEEL LEGEND DDR4,GeForce RTX 4070,RAM DDR4(3200) 16GB (8GBX2) KINGBANK KJXS (KBK-KJXS16G32) x2,POWER SUPPLY (80+ GOLD) 750W ASUS TUF GAMING 750G,512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,40168.1624,4566,26914,0.06304608531780023,0.8943176702794419,0.3124275608062927,General Admin
Intel Core i7-12800HE,MAINBOARD (1700) COLORFUL H610M-D EVO V21 DDR4,Radeon RX 7900 GRE,RAM DDR4(3200) 16GB HIKSEMI (HSC416U32Z1) x2,POWER SUPPLY (80+ WHITE) 600W MONTECH AP600,500 GB SSD M.2 PCIe 4.0 GIGABYTE AORUS 5000E (AG450E500G-G 1.1),49326.72,26096,27291,0.3704243047227457,0.9073721389244781,0.5315086549832654,Smart Office
Intel Core i9-11900 @ 2.50GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Tesla P4,RAM DDR4(2666) 16GB BLACKBERRY x2,POWER SUPPLY (80+ WHITE) 600W MSI MAG A600DN,256 GB SSD M.2 PCIe 3.0 LEXAR NM620 (LNM620X256G-RNNNG) NVMe M.2 2280,40886.6856,22336,9158,0.31674376106447377,0.2794764361646872,0.3055635635945378,General Admin
AMD Ryzen 7 PRO 4750G,MAINBOARD (AM4) ASUS PRIME A520M-K/CSM (DDR4),Radeon RX 470/570,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY (80+ SILVER) 600W ITSONAS DARK FOREST 1U FLEX (DF-FX600) SFX,500 GB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS500G4X0E) NVMe M.2 2280,36688.548,20197,7925,0.28620581348866425,0.23678105197548394,0.2713783850347101,General Admin
AMD Ryzen 7 5700X3D,MAINBOARD (AM4) ASROCK B450M STEEL LEGEND DDR4,GeForce GTX 1660 Ti,RAM DDR4(3200) 16GB BLACKBERRY PRO SERIES BLACK x1,POWER SUPPLY (FULL) 550W ANTEC ATOM V550,512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,24909.288800000002,26305,12681,0.37340814345268686,0.4014681948820943,0.38182615888150906,General Admin
Intel Core i5-13600KF,MAINBOARD (1700) GIGABYTE B760M GAMING X GEN5 DDR5 (rev. 1.0),RTX A400,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5027BAA-2) x2,POWER SUPPLY (80+ BRONZE) 650W ASUS PRIME,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280,53438.8,37401,5990,0.5318228542059277,0.16977734686104093,0.4232092020024616,Smart Office
Intel Core i5-14400T,MAINBOARD (1700) ASROCK H610M-HDV/M.2+ DDR5,Radeon R7 360,RAM DDR5(4800) 16GB APACER (FL.16G2A.PTH) x1,POWER SUPPLY (80+ WHITE) 750W MONTECH AP750,500 GB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS500G4B0E) NVMe M.2 2280,23572.52,20809,3126,0.29494317857346813,0.07060493784410818,0.22764170635466013,General Admin
Intel Core i7-11700KF @ 3.60GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce GTX 1050 Ti,RAM DDR4(3200) 16GB (8GBX2) KINGSTON FURY BEAST (KF432C16BBK2/16WP) x1,POWER SUPPLY (80+ BRONZE) 650W ITSONAS DARK FOREST WHITE SFX,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280,26204.879999999997,23824,6357,0.3379875506824282,0.18248554312822468,0.29133694841616714,General Admin
Intel Core i9-9900T @ 2.10GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,GeForce RTX 5070,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY (CYBENETICS PLATINUM) 1000W CORSAIR RM1000E (CP-9020297-NA),1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280,56271.68,13112,28788,0.18505510821769172,0.9592091138889851,0.4173013099190797,Smart Office
Intel Xeon E3-1260L v5 @ 2.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX 5500 XT,RAM DDR4(3200) 16GB CORSAIR VENGEANCE LPX BLACK (CMK16GX4M1E3200C16) x1,POWER SUPPLY (FULL) 650W NUBWO NPS-650 WHITE,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280,24850.744,8254,9073,0.1156987036719776,0.27653312095294164,0.16394902885626678,General Admin
AMD Athlon Dual Core 5000B,MAINBOARD (AM4) ASROCK B550M HDV DDR4,Radeon RX 570X,RAM DDR4(2400) 8GB BLACKBERRY MAXIMUS x2,POWER SUPPLY (80+ WHITE) 750W MONTECH AP750,512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,15226.4,856,1923,0.010079378676260636,0.028948370788462206,0.015740076309921105,General Admin
Intel Core i9-12900K,MAINBOARD (1700) ASROCK B760M PRO RS DDR5,GeForce GTX 1070,RAM DDR5(5200) 32GB KINGSTON FURY BEAST (KF552C40BB-32) x1,POWER SUPPLY (80+ BRONZE) 650W THERMALTAKE SMART BX1,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280,36951.64,41153,13507,0.5853891839415225,0.4300702932927041,0.5387935167468769,Smart Office
Intel Core i9-12900,MAINBOARD (1700) LONGWELL B760M-AV DDR4,Quadro M5000,RAM DDR4(3200) 32GB (16GBx2) BLACKBERRY 3200 PRO SERIES WHITE x2,POWER SUPPLY 620W ITSONAS KINGKONG,500 GB SSD M.2 PCIe 4.0 LEXAR NM710 NVMe M.2 2280,46765.9464,33659,9396,0.4783992918736794,0.28771771875757474,0.421194819938848,Smart Office
Intel Core i5-9600K @ 3.70GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),GeForce GTX 1660,RAM DDR4(3200) 8GB BLACKBERRY 8 CHIP x2,POWER SUPPLY 450W DTECH PW053 SFX,500 GB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS500G4B0E) NVMe M.2 2280,17557.130400000002,10654,11621,0.1499628804751299,0.3647633228297379,0.21440301318151228,General Admin
Intel Core i9-11900KF @ 3.50GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Tesla M6,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32WP) x2,POWER SUPPLY (80+ GOLD) 1000W SEGOTEP GM1000W,500 GB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS500G4B0E) NVMe M.2 2280,44016.68,24544,6224,0.3482668037233739,0.1778801205027875,0.29715079875719796,General Admin
Intel Core i5-12400F,MAINBOARD (1700) MSI PRO H610M-E DDR5,GeForce GTX 1660,RAM DDR5(5200) 16GB BLACKBERRY MAXIMUS GRAY x1,POWER SUPPLY (80+ WHITE) 750W SILVERSTONE (SST-ST750-EF),128 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (P) NVMe M.2 2280,20083.8888,19585,11621,0.2774684484038604,0.3647633228297379,0.30365691073162365,General Admin
AMD Ryzen 7 5700X,MAINBOARD (AM4) MSI B550M PRO VDH WIFI DDR4,GeForce RTX 2070 SUPER,RAM DDR4(3200) 16GB BLACKBERRY PRO SERIES WHITE x1,POWER SUPPLY (FULL) 500W DTECH PW007,2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280,27785.6888,26604,18150,0.37767688881274625,0.5908445583295822,0.441627189667797,Smart Office
Intel Core i3-10325 @ 3.90GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,T400,RAM DDR4(3200) 8GB HIKSEMI ARMOR WHITE (HSC408U32E2) x2,POWER SUPPLY (80+ BRONZE) 750W COOLER MASTER MWE V2 230V (MPE-7501-ACABW-BTH),128 GB SSD M.2 PCIe 3.0 HIKSEMI CITY SSD E1000 NVMe M.2 2280,21465.912,10291,3618,0.14478042373365313,0.0876415388344472,0.12763875826389134,General Admin
Intel Xeon E3-1535M v5 @ 2.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Tesla M10,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB WHITE (ZC.A01ST.0D7) x2,POWER SUPPLY (80+ BRONZE) 750W GIGABYTE P750BS,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280,45967.759999999995,7493,2968,0.10483410427731141,0.06513383427403996,0.09292402327632997,General Admin
Intel Core i5-6500 @ 3.20GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P620,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY MAXIMUS x2,POWER SUPPLY (80+ SILVER) 550W GIGABYTE P-550SS (GP-550SS),500 GB SSD M.2 PCIe 4.0 GIGABYTE AORUS 5000E (AG450E500G-G 1.1),39828.479999999996,5602,3703,0.07783678830449431,0.09058485404619276,0.08166120802700384,General Admin
Intel Core i3-6300T @ 3.30GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 2080 SUPER,RAM DDR4(3200) 16GB HYNIX 16 CHIP x1,POWER SUPPLY 600W TSUNAMI EX600,512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,22995.6,3985,19460,0.05475129918337045,0.636206239828249,0.229187781376834,General Admin
Intel Core i3-9100 @ 3.60GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),GeForce GTX 1060 3GB,RAM DDR4(3200) 16GB ADATA 16 CHIP (AD4U320016G22-SGN) x1,POWER SUPPLY (80+ BRONZE) 650W ANTEC ATOM B650,1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280,16623.7032,6600,9829,0.0920849751584718,0.3027113127185845,0.1552728764265056,General Admin
Intel Core i5-13500T,MAINBOARD (1700) GIGABYTE H610M H V3 DDR4 (REV. 1.0),GeForce GTX 1050,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x1,POWER SUPPLY (80+ BRONZE) 750W MSI MAG A750BN PCIE5,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280,23369.84,22571,5045,0.3200987950431158,0.13705460715398735,0.26518553867637723,General Admin
Intel Core i3-6300T @ 3.30GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro M4000,RAM DDR4(3200) 16GB KINGBANK KJXS SILVER x1,POWER SUPPLY (FULL) 700W AEROCOOL SUPERB,1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280,22575.6,3985,6672,0.05475129918337045,0.19339312303057588,0.09634384633753207,General Admin
Intel Core i7-13700T,MAINBOARD (1700) MSI PRO H610M-E DDR5,Radeon R7 430,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 RGB BLACK (F5-5600J4040D48GX2-TZ x1,POWER SUPPLY (80+ GOLD) 1000W MSI MAG A1000GL PCIE5,250 GB SSD M.2 PCIe 4.0 GIGABYTE (G440E250G) NVMe M.2 2280,97590.08,27851,1087,0.3954799840100508,0.0,0.2768359888070355,General Admin
AMD Ryzen 5 1600,MAINBOARD (AM4) MSI B550M PRO VDH WIFI DDR4,Intel Arc A770,RAM DDR4(3200) 16GB HYNIX 8 CHIP x1,POWER SUPPLY (80+ PLATINUM) 1000W ASUS ROG LOKI 1000P SFX,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280,36161.0528,12258,13347,0.17286277197190336,0.4245299352470654,0.24836292095445195,General Admin
Intel Core i5-12400T,MAINBOARD (1700) MSI PRO B760M-E DDR5,GeForce RTX 3050 8GB,RAM DDR5(4800) 16GB APACER (FL.16G2A.PTH) x1,POWER SUPPLY (80+ BRONZE) 650W ASUS TUF GAMING,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280,27757.6888,15551,12509,0.21987607789389524,0.3955123099830327,0.2725669475206365,General Admin
Intel Core i7-9800X @ 3.80GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),GeForce GTX 1660 Ti,RAM DDR4(2666) 16GB BLACKBERRY MAXIMUS x1,POWER SUPPLY (80+ BRONZE) 650W SEGOTEP BN650W ID PCIE 5.1,128 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (P) NVMe M.2 2280,20070.1168,18145,12681,0.25690994232196906,0.4014681948820943,0.30027741809000663,General Admin
Intel Core i5-8500B @ 3.00GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Radeon RX 7600,RAM DDR4(3600) 16GB (8GBX2) KINGSTON FURY BEAST (KF436C17BBK2/16) x1,POWER SUPPLY (80+ GOLD) 750W ASUS TUF GAMING 750G,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280,28890.04,8870,16544,0.12449317571812002,0.5352332144464836,0.2477151873366291,General Admin
Intel Core i5-14600K,MAINBOARD (1700) GIGABYTE B760M E DDR5 (REV. 1.0),GeForce RTX 3060 Ti,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5027BAA-2) x2,POWER SUPPLY (80+ SILVER) 650W GIGABYTE P650SS (GP-650SS),1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280,51523.6088,38492,20287,0.5473987779110273,0.664842965476644,0.5826320341807123,Smart Office
Intel Core i7-14700T,MAINBOARD (1700) MSI PRO B760M-A WIFI DDR5,Radeon R7 360,RAM DDR5(4800) 16GB ADATA (AD5U480016G-B) x2,POWER SUPPLY (80+ BRONZE) 750W ASUS TUF GAMING 750B,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280,41410.08,31285,3126,0.44450631031922794,0.07060493784410818,0.332335898576692,General Admin
Intel Core i7-10700T @ 2.00GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Quadro M2000,RAM DDR4(3200) 16GB (8GBX2) KINGSTON FURY BEAST (KF432C16BBK2/16WP) x1,POWER SUPPLY (80+ BRONZE) 650W ASUS PRIME,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280,31961.28,12904,4034,0.18208554622808518,0.10204646975310783,0.15807382328559194,General Admin
Intel Core i3-8145UE @ 2.20GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),GeForce GTX 1660,RAM DDR4(3200) 32GB (16GBX2) HIKSEMI ARMOR BLACK (HSC432U32D3)Recommend x1,POWER SUPPLY (80+ PLATINUM) 1300W DEEPCOOL PX1300P,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280,37104.72,4010,11621,0.05510821769173662,0.3647633228297379,0.148004749233137,General Admin
Intel Core i5-13600HE,MAINBOARD (1700) ASUS PRIME B760M-K DDR5,Radeon R9 350,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 RGB BLACK (F5-5600J4040D48GX2-TZ x2,POWER SUPPLY (80+ BRONZE) 750W ITSONAS DARK FOREST SFX,500 GB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-500G-G26) NVMe M.2 2280,176760.04,23483,2005,0.33311918222831366,0.03178780428685204,0.24271976884587515,General Admin
Intel Core i3-7102E @ 2.10GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 3050 6GB,RAM DDR4(3200) 32GB ADATA 16 CHIP (AD4U320032G22-SGN) x1,POWER SUPPLY (80+ GOLD) 850W ASUS ROG STRIX AURA GAMIN G850G,1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280,32117.0,2599,10765,0.03496373707954999,0.33512240728557086,0.12501133814135623,General Admin
Intel Core i9-11900KF @ 3.50GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,GeForce RTX 3080 Ti,RAM DDR4(2666) 16GB BLACKBERRY x2,POWER SUPPLY (80+ GOLD) 850W ASUS TUF GAMING 850G,128 GB SSD M.2 PCIe 3.0 HIKSEMI CITY SSD E1000 NVMe M.2 2280,47101.68,24544,26795,0.3482668037233739,0.8901970289829981,0.5108458713012611,Smart Office
Intel Core i5-12500TE,MAINBOARD (1700) ASUS PRIME H610M-F DDR4 R2.0,GeForce GTX 1650 SUPER,RAM DDR4(3200) 8GB HIKSEMI ARMOR PURPLE (HSC408U32Z2) x2,POWER SUPPLY (80+ WHITE) 650W SILVERSTONE STRIDER 650W (SST-ST650-EFA),1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280,20999.6,15440,10186,0.21829135971674946,0.3150732366079158,0.24732592278409932,General Admin
Intel Core i9-9960X @ 3.10GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),GeForce RTX 5060 Ti 8GB,RAM DDR4(3200) 16GB BLACKBERRY PRO SERIES WHITE x2,POWER SUPPLY (80+ WHITE) 650W THERMALTAKE TR2 S (PS-TRS-0650NNSAWE-H),500 GB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS500G4X0E) NVMe M.2 2280,32655.8672,29634,22493,0.4209354120267261,0.7412306520308876,0.5170239840279744,Smart Office
Intel Core i5-11400F @ 2.60GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Tesla P4,RAM DDR4(3200) 8GB HIKSEMI FUTURE WHITE RGB (HSC408U32F4) x2,POWER SUPPLY (SATA) 580W TSUNAMI EXTREME+PRO,256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,16570.1928,16890,9158,0.2389926332019873,0.2794764361646872,0.25113777409079724,General Admin
Intel Core i7-7740X @ 4.30GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P620,RAM DDR4(3200) 16GB KINGSTON FURY BEAST (KF432C16BB1/16WP) x2,POWER SUPPLY (80+ PLATINUM) 850W SEGOTEP PM 850W,256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,40006.848,9689,3703,0.13618582605219576,0.09058485404619276,0.12250553445039486,General Admin
Intel Core i7-10700KF @ 3.80GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Radeon RX 5600 XT,RAM DDR4(3200) 16GB KINGBANK KJXS SILVER x1,POWER SUPPLY 620W ITSONAS KINGKONG,500 GB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS500G4B0E) NVMe M.2 2280,19905.2808,18352,13418,0.2598652275712409,0.4269884691298176,0.3100022000388139,General Admin
Intel Core i5-7600T @ 2.80GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX 460,RAM DDR4(2666) 16GB BLACKBERRY x1,POWER SUPPLY (80+ PLATINUM) 1500W CORSAIR HX1500i (CP-9020261-NA),500 GB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-500G-G26) NVMe M.2 2280,30867.9592,5815,4101,0.08087773399577408,0.10436649468471901,0.08792436220245756,General Admin
Intel Core i5-7400T @ 2.40GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Intel Arc,RAM DDR4(3200) 16GB BLACKBERRY 16 CHIP (BBR16G32D16C) x1,POWER SUPPLY (80+ BRONZE) 650W DTECH PW023A,250 GB SSD M.2 PCIe 4.0 GIGABYTE (G440E250G) NVMe M.2 2280,18937.9824,4702,5491,0.06498772200331221,0.15249835520620522,0.0912409119641801,General Admin
Intel Core i7-11700K @ 3.60GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce GTX 1650 SUPER,RAM DDR4(3200) 8GB KINGSTON FURY BEAST RGB (KF432C16BB2A/8WP) x2,POWER SUPPLY (80+ BRONZE) 550W ITSONAS FROZEN,128 GB SSD M.2 PCIe 3.0 HIKSEMI CITY SSD E1000 NVMe M.2 2280,20638.96,24344,10186,0.34541145565644454,0.3150732366079158,0.3363099899418859,General Admin
Intel Core i5-10600 @ 3.30GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,GeForce GTX 1070,RAM DDR4(3200) 16GB HYNIX 16 CHIP x1,POWER SUPPLY 600W TSUNAMI EX600 DEEP SPACE,2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280,26390.2224,13561,13507,0.19146536462794814,0.4300702932927041,0.2630468432273749,General Admin
Intel Core i5-9300HF @ 2.40GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,GeForce RTX 3060 12GB,RAM DDR4(3200) 16GB ADATA D35G XPG BLACK (AX4U320016G16A-SBKD35) x1,POWER SUPPLY (80+ GOLD) 850W DTECH PW072A,1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280,27540.0,7246,16752,0.10130774941465365,0.542435679905814,0.23364612856200173,General Admin
Intel Core i3-7101E @ 3.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon Pro W5700,RAM DDR4(3200) 16GB HIKSEMI (HSC416U32Z1) x2,POWER SUPPLY (80+ SILVER) 650W GIGABYTE P-650SS ICE (GP-650SS ICE),500 GB SSD M.2 PCIe 4.0 GIGABYTE AORUS 5000E (AG450E500G-G 1.1),38641.04,4430,14182,0.061104448632288276,0.45344367879774233,0.17880621768192448,General Admin
Intel Core i5-11400F @ 2.60GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,GeForce GTX 960,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB BLACK (AH4U16G32C28YNBAA-2) x1,POWER SUPPLY (CYBENETICS PLATINUM) 650W CORSAIR RM650E (CP-9020302-NA),256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,16100.1928,16890,6135,0.2389926332019873,0.174798296339901,0.2197343321433614,General Admin
Intel Core i3-10320 @ 3.80GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce GTX 950,RAM DDR4(3200) 16GB BLACKBERRY ASGARD x1,POWER SUPPLY (80+ SILVER) 400W ITSONAS DARK FOREST 1U FLEX (DF-FX400) SFX,1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280,16474.4,9988,5354,0.14045457141225515,0.1477544236296271,0.14264452707746672,General Admin
Intel Xeon E-2436,MAINBOARD (1700) ASROCK H610M-HDV/M.2+ DDR5,GeForce GTX 1080 Ti,RAM DDR5(5600) 96GB (48GBX2) G.SKILL TRIDENT Z5 RGB BLACK (F5-5600J4040D48GX2-TZ x2,POWER SUPPLY (80+ PLATINUM) 1000W ASUS ROG LOKI 1000P SFX,500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,180237.28,21708,18590,0.30777796813431557,0.6060805429550885,0.39726874058054745,General Admin
AMD Ryzen 7 5700G,MAINBOARD (AM4) ASUS PRIME A520M-K/CSM (DDR4),Radeon R7 430,RAM DDR4(3200) 16GB ADATA D35G XPG BLACK (AX4U320016G16A-SBKD35) x1,POWER SUPPLY (80+ BRONZE) 600W ITSONAS AURORA ARGB,500 GB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS500G4X0E) NVMe M.2 2280,17427.88,24317,1087,0.34502598366740905,0.0,0.24151818856718632,General Admin
Intel Core i3-11100HE @ 2.40GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Radeon RX 7600 XT,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x2,POWER SUPPLY (80+ BRONZE) 750W THERMALTAKE SMART BX1,2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280,36200.96,11781,17296,0.16605276683227685,0.5612728972609855,0.2846188059608894,General Admin
AMD Ryzen 9 7900X3D,MAINBOARD (AM5) COLORFUL BATTLE-AX X870A-GHA V14 WIFI,T600,RAM DDR5(5200) 64GB (32GBX2) KINGSTON FURY BEAST (KF552C40BBK2-64) x2,POWER SUPPLY (80+ GOLD) 1000W NZXT BLACK (PA-0G2BB-US),1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280,88854.5672,50231,6369,0.714993432699446,0.1829010699816476,0.5553657238841065,Smart Office
AMD Ryzen 5 PRO 4650G,MAINBOARD (AM4) ASROCK B450M STEEL LEGEND DDR4,Radeon RX Vega 56,RAM DDR4(3200) 16GB (8GBX2) KINGSTON FURY BEAST RGB (KF432C16BB2AK2/16) x2,POWER SUPPLY (80+ SILVER) 500W ITSONAS DARK FOREST 1U FLEX (DF-FX500) SFX,500 GB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS500G4B0E) NVMe M.2 2280,33412.4144,16041,13005,0.22687168065787217,0.4126874199245127,0.28261640243786434,General Admin
AMD Ryzen 5 8400F,MAINBOARD (AM5) ASUS TUF GAMING B650M-PLUS WIFI DDR5,Radeon RX 6600 XT,RAM DDR5(5200) 32GB (16GBX2) KINGSTON FURY BEAST RGB WHITE (KF552C40BWAK2-32) x1,POWER SUPPLY 750W OKER EB-750,500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,33893.7904,24484,16451,0.3474101993032951,0.5320128813324562,0.40279100391204337,Smart Office
Intel Core i5-12500E,MAINBOARD (1700) ASROCK B760M-HDV/M.2 DDR5,Radeon RX 6500 XT,RAM DDR5(5200) 32GB (16GBX2) BLACKBERRY MAXIMUS GRAY x1,POWER SUPPLY (80+ GOLD) 850W SEGOTEP GM850W,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280,34457.0,20585,9630,0.29174518873850724,0.29582049239932134,0.2929677798367515,General Admin
Intel Core i7-8665UE @ 1.70GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),Quadro M2200,RAM DDR4(2666) 16GB (8GBX2) BLACKBERRY MAXIMUS x2,POWER SUPPLY (80+ SILVER) 600W ITSONAS DARK FOREST 1U FLEX (DF-FX600) SFX,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280,37488.08,4852,4288,0.06712923305350921,0.11084178815055926,0.08024299958262422,General Admin
