cpu,mb,gpu,ram,psu,storage,total_price,benchmark_cpu,passmark_gpu,cpu_scaled,gpu_scaled,final_score,level
Intel Core i7-11700F @ 2.50GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce RTX 4070 Ti,RAM DDR4(3200) 16GB BLACKBERRY 8 CHIP x2 (Total: 32.0GB),POWER SUPPLY (80+ PLATINUM) 1000W ASUS ROG LOKI 1000P SFX,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),58799.6088,20783,31568,0.2438094946588718,0.8027216362025927,0.5512111725079184,Pro Creator
Intel Core i7-14701E,MAINBOARD (1700) GIGABYTE B760M E DDR5 (REV. 1.0),Radeon Pro WX 4100,RAM DDR5(4800) 16GB ADATA (AD5U480016G-B) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W THERMALTAKE TOUGHPOWER GT SNOW,1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280 (1 TB),53009.04,26021,3683,0.3239723302010958,0.054271680489572434,0.17563697285975796,Entry Creator
Intel Core i9-13900TE,MAINBOARD (1700) GIGABYTE B760M GAMING X DDR5 (REV. 1.0),Quadro M2000,RAM DDR5(5200) 32GB KINGSTON FURY BEAST (KF552C40BB-32) x2 (Total: 64.0GB),POWER SUPPLY (FULL) 650W NUBWO NPS-650 BLACK,1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280 (1 TB),58685.479999999996,20602,4034,0.24103945394998622,0.06369272888316288,0.1434987551632334,Entry Creator
Intel Core i7-9700KF @ 3.60GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Radeon Pro WX 5100,RAM DDR4(3200) 16GB ADATA D35G XPG BLACK (AX4U320016G16A-SBKD35) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 750W SEGOTEP GM750W WHITE,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),34047.922399999996,14247,5466,0.14378194729270605,0.10212845908151488,0.12087252877655091,Entry Creator
Intel Core i9-9820X @ 3.30GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,GeForce RTX 4080,RAM DDR4(3200) 16GB KINGSTON FURY BEAST (KF432C16BB1/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ PLATINUM) 1000W GIGABYTE AORUS P1000W (GP-AE1000PM PG5),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),69023.2472,20520,34436,0.23978451838021486,0.8797004589741524,0.5917382857068806,Pro Creator
Intel Core i9-14900KF,MAINBOARD (1700) ASUS PRIME B760M-A DDR5,Quadro RTX 4000,RAM DDR5(6400) 32GB (16GBX2) CORSAIR VENGEANCE RGB BLACK (CMH32GX5M2B6400C36) x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 1500W CORSAIR HX1500i (CP-9020261-NA),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),106121.6088,58328,14892,0.818401640598696,0.3551278954290469,0.5636010807553891,Pro Creator
Intel Core i7-7800X @ 3.50GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 3090,RAM DDR4(3200) 32GB ADATA 16 CHIP (AD4U320032G22-SGN) x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 1000W GIGABYTE AORUS P1000W (GP-AE1000PM PG5),1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),52692.9416,12987,26557,0.12449879097670717,0.6682234211020747,0.4235473375456593,Entry Creator
Intel Core i9-13900,MAINBOARD (1700) ASUS B760M-AYW WIFI DDR5,Quadro RTX 8000,RAM DDR5(5200) 64GB (32GBX2) KINGSTON FURY BEAST (KF552C40BBK2-64) x2 (Total: 128.0GB),POWER SUPPLY (80+ BRONZE) 750W ITSONAS FROZEN,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280 (1 TB),199809.6888,45006,19911,0.6145205227877935,0.4898408352792764,0.5459466946581091,Pro Creator
Intel Xeon E3-1270 v5 @ 3.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),RTX A5000,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB WHITE (ZC.A01ST.0D7) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W DTECH PW072A,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280 (1 TB),106603.044,8319,23015,0.053059288053625545,0.5731540381673242,0.33911140061615985,Entry Creator
AMD Ryzen 7 8700G,MAINBOARD (AM5) ASROCK B850M STEEL LEGEND WIFI DDR5,Quadro P1000,RAM DDR5(5200) 16GB KINGSTON FURY BEAST RGB WHITE (KF552C40BWA-16) x2 (Total: 32.0GB),POWER SUPPLY 620W TSUNAMI EXTREME+PRO,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),45033.520000000004,31657,4498,0.4102261944844051,0.07614676436642778,0.2264825079195176,Entry Creator
Intel Core i7-8700B @ 3.20GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),RTX PRO 5000 Blackwell,RAM DDR4(2666) 16GB HYNIX 16 CHIP x2 (Total: 32.0GB),POWER SUPPLY (FULL) 600W VIKINGS VOYAGE VK600W,1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280 (1 TB),191884.36,11782,31628,0.10605735973799392,0.8043320718254287,0.49010845138608305,Entry Creator
Intel Core i7-9850HL @ 1.90GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),RTX A1000,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB BLACK (AH4U16G32C28YNBAA-2) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W EINARE AXIS MASTER L1 Black (EXPS-AMH1-750-BK),1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280 (1 TB),45717.4,7897,10781,0.04660096109699734,0.2447862146710685,0.15560285056273648,Entry Creator
Intel Core i9-14900,MAINBOARD (1700) GIGABYTE B760M E DDR5 (REV. 1.0),Radeon Pro,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5027BAA-2) x2 (Total: 64.0GB),POWER SUPPLY (80+ BRONZE) 750W ASUS TUF GAMING 750B,2 TB SSD M.2 PCIe 5.0 LEXAR NQ790 NVMe M.2 2280 (2 TB),84159.8664,45166,2559,0.616969177558079,0.024102853155111785,0.29089269913644705,Entry Creator
Intel Xeon E E-2414,MAINBOARD (1700) ASROCK B760M PRO RS WIFI DDR5,GeForce RTX 3080,RAM DDR5(6400) 32GB (16GBX2) ZADAK SPARK RGB (ZD5-SPR64C55-32G2W2) x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 1250W SEGOTEP GM1250W,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),74029.2136,11946,25040,0.10856723087753666,0.6275062404380384,0.39398368613581264,Entry Creator
Intel Xeon E3-1280 v5 @ 3.70GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro RTX 4000,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x2 (Total: 32.0GB),POWER SUPPLY (CYBENETICS PLATINUM) 1000W CORSAIR RM1000E (CP-9020297-NA),1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280 (1 TB),58833.324,8254,14892,0.05206452205319702,0.3551278954290469,0.21874937740991446,Entry Creator
Intel Core i7-13700TE,MAINBOARD (1700) MSI PRO H610M-E DDR5,RTX A2000,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5027BAA-2) x2 (Total: 64.0GB),POWER SUPPLY (CYBENETICS PLATINUM) 1050W MONTECH CENTURY II,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),68226.8,21802,13432,0.259404364727128,0.3159406286067048,0.2904993098608953,Entry Creator
Intel Xeon E3-1240 v6 @ 3.70GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon PRO W6800,RAM DDR4(3200) 16GB (8GBX2) ADATA D35 XPG BLACK (AX4U32008G16A-DTBKD35) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W COOLER MASTER MWE V3 (MPE-8506-ACAG-BTH),1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280 (1 TB),94213.488,8729,20158,0.059333965902482314,0.49647046192661776,0.2997590387157568,Entry Creator
Intel Core i9-10900X @ 3.70GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce RTX 3080,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32) x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 750W ASUS ROG-LOKI-750P,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),57566.7424,22368,25040,0.26806648097701324,0.6275062404380384,0.46575834868057714,Entry Creator
Intel Core i9-7900X @ 3.30GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon Pro 455,RAM DDR4(3200) 16GB ACER UD100 BLACK (ZC.A01ST.0GC) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W THERMALTAKE TOUGHPOWER GT SNOW,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280 (1 TB),38848.2256,20886,3112,0.24538581616724314,0.03894570147891672,0.1318437530886636,Entry Creator
Intel Core i7-10700K @ 3.80GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Quadro P5000,RAM DDR4(3200) 32GB (16GBx2) BLACKBERRY 3200 PRO SERIES BLACK x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 1300W DEEPCOOL PX1300P,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),110411.2616,18541,12637,0.20949771969024517,0.2946023566041281,0.2563052699928808,Entry Creator
AMD Ryzen 7 2700X,MAINBOARD (AM4) LONGWELL A320M-VH DDR4,RTX PRO 4500 Blackwell,RAM DDR4(3200) 16GB (8GBX2) BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (FULL) 650W VIKINGS VK,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280 (1 TB),110636.8,17445,32430,0.192724434513789,0.8258582279840029,0.5409480209224067,Pro Creator
Intel Core i7-7820X @ 3.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro M2200,RAM DDR4(2666) 16GB (8GBX2) BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000w. ASUS TUF GAMING 1000G WHITE,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),35454.5608,17195,4288,0.1888984114352178,0.07051023968650186,0.12378491697342403,Entry Creator
Intel Xeon E3-1230 v6 @ 3.50GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro RTX 6000,RAM DDR4(3200) 16GB HYNIX 16 CHIP x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W DTECH PW072A,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),254172.444,8094,17826,0.04961586728291144,0.4338781973857262,0.26096014883945956,Entry Creator
Intel Core i9-10980XE @ 3.00GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Quadro RTX 4000,RAM DDR4(3200) 16GB (8GBX2) BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W MSI MAG A750BN PCIE5,1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280 (1 TB),77849.6888,32023,14892,0.4158274922714334,0.3551278954290469,0.3824427140081208,Entry Creator
Intel Core i7-9700F @ 3.00GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),Quadro P400,RAM DDR4(3200) 16GB BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W CORSAIR CX750 (CP-9020279-NA),2 TB SSD M.2 PCIe 5.0 LEXAR NQ790 NVMe M.2 2280 (2 TB),28485.362399999998,13165,1661,0.12722291940864988,0.0,0.05725031373389245,Entry Creator
Intel Core i7-8700 @ 3.20GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Radeon Pro WX 7100,RAM DDR4(3200) 32GB ADATA 16 CHIP (AD4U320032G22-SGN) x2 (Total: 64.0GB),POWER SUPPLY (80+ WHITE) 650W SILVERSTONE STRIDER 650W (SST-ST650-EFA),2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280 (2 TB),63847.6104,12746,7715,0.12081050472896453,0.16249295434415006,0.1437358520173166,Entry Creator
Intel Core i7-13700TE,MAINBOARD (1700) ASROCK B760M PRO RS DDR5,RTX A5500,RAM DDR5(5200) 32GB KINGSTON FURY BEAST (KF552C40BB-32) x2 (Total: 64.0GB),POWER SUPPLY (80+ BRONZE) 650W ITSONAS DARK FOREST SFX,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),126046.8,21802,21216,0.259404364727128,0.5248678100759588,0.405409259668985,Entry Creator
AMD Ryzen 7 3800XT,MAINBOARD (AM4) GIGABYTE B550 EAGLE WIFI6 DDR4 (REV. 1.0),Radeon Pro SSG,RAM DDR4(2666) 16GB BLACKBERRY MAXIMUS GRAY x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 650W ASUS TUF GAMING,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280 (1 TB),109597.6,23438,10971,0.28444185975329805,0.24988592747671576,0.2654360970011778,Entry Creator
AMD Ryzen 9 PRO 7945,MAINBOARD (AM5) ASROCK B650M PG LIGHTNING DDR5,GeForce RTX 3090,RAM DDR5(5200) 32GB (16GBX2) BLACKBERRY 5200 PRO SERIES BLACK x2 (Total: 64.0GB),POWER SUPPLY (80+GOLD) 1000W THERMALTAKE TOUGHPOWER GT (PS-TPT-1000FNFAGE-3),1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280 (1 TB),81287.5136,46933,26557,0.6440115086774203,0.6682234211020747,0.6573280605109802,Pro Creator
Intel Core i7-7700 @ 3.60GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P400,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32WP) x2 (Total: 64.0GB),POWER SUPPLY (CYBENETICS PLATINUM) 1050W MONTECH CENTURY II,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),35189.9784,8642,1661,0.05800250987113954,0.0,0.026101129442012795,Entry Creator
AMD Ryzen 7 2700X,MAINBOARD (AM4) ASROCK B550M STEEL LEGEND DDR4,Quadro P3200,RAM DDR4(3200) 16GB CORSAIR VENGEANCE LPX BLACK (CMK16GX4M1E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+GOLD) 850W ASUS PRIME 850G,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),42866.8,17445,8488,0.192724434513789,0.18324073328502025,0.1875083988379662,Entry Creator
Intel Core i9-12900KS,MAINBOARD (1700) LONGWELL H610M-4 DDR4,Quadro M6000,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W ASUS ROG STRIX AURA GAMIN G850G,1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280 (1 TB),214284.884,43470,11734,0.591013436993052,0.27036530048044666,0.41465696191111906,Entry Creator
Intel Core i9-12900KS,MAINBOARD (1700) ASUS PRIME B760M-A DDR5,RTX PRO 5000 Blackwell,RAM DDR5(5200) 32GB (16GBX2) APACER GAMING BLACK (AH5U32G52C5227BAA-2) x2 (Total: 64.0GB),POWER SUPPLY (80+ GOLD) 1000W ASUS ROG STRIX AURA GAMING 1000G,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280 (1 TB),228344.884,43470,31628,0.591013436993052,0.8043320718254287,0.7083386861508592,Pro Creator
Intel Core i7-9700F @ 3.00GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Radeon Pro WX 4100,RAM DDR4(3200) 16GB HYNIX 8 CHIP x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000W SEGOTEP GM1000W WHITE,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280 (1 TB),39575.3624,13165,3683,0.12722291940864988,0.054271680489572434,0.08709973800315729,Entry Creator
Intel Xeon E3-1270 v6 @ 3.80GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro M5000,RAM DDR4(3200) 16GB CORSAIR VENGEANCE LPX BLACK (CMK16GX4M1E3200C16) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 850W ITSONAS FROZEN,1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280 (1 TB),40783.444,8959,9396,0.06285390713476784,0.20761199237727138,0.1424708540181448,Entry Creator
AMD Ryzen 7 PRO 3700,MAINBOARD (AM4) ASROCK B450M HDV DDR4 R4.0,GeForce RTX 3090 Ti,RAM DDR4(3200) 16GB BLACKBERRY 8 CHIP x2 (Total: 32.0GB),POWER SUPPLY (80+ PLATINUM) 1000W ASUS ROG LOKI 1000P SFX,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280 (1 TB),59529.2888,22746,29325,0.27385142787181294,0.7425181845022412,0.5316181440185486,Pro Creator
Intel Core i7-8700B @ 3.20GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),TITAN V,RAM DDR4(3200) 16GB (8GBX2) KINGSTON FURY BEAST RGB (KF432C16BB2AK2/16WP) x2 (Total: 32.0GB),POWER SUPPLY (FULL) 650W ANTEC ATOM V650,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 PRO (MZ-V9P1T0BW) NVMe M.2 2280 (1 TB),54519.36,11782,20072,0.10605735973799392,0.49416217086721953,0.319515005859068,Entry Creator
AMD Ryzen 7 3800XT,MAINBOARD (AM4) GIGABYTE B550M DS3H R2 DDR4 (REV. 1.0),Radeon Pro W5500,RAM DDR4(3200) 32GB (16GBx2) BLACKBERRY 3200 PRO SERIES WHITE x2 (Total: 64.0GB),POWER SUPPLY (80+ BRONZE) 750W GIGABYTE P750BS,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),42182.6,23438,8940,0.28444185975329805,0.19537268164371793,0.23545381179302902,Entry Creator
Intel Core i9-13900T,MAINBOARD (1700) GIGABYTE B760M D3HP DDR4 (REV. 1.0),Radeon Pro W5700,RAM DDR4(3200) 16GB KINGSTON FURY BEAST (KF432C16BB1/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W NZXT WHITE (PA-8G2BW-US),1 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS100T4B0E) NVMe M.2 2280 (1 TB),58954.880000000005,42285,14182,0.5728780876006244,0.3360710738921545,0.44263423006096597,Entry Creator
Intel Core i7-13700T,MAINBOARD (1700) GIGABYTE H610M S2H V2 DDR4 (REV. 1.0),Radeon Pro 555,RAM DDR4(3200) 32GB (16GBX2) HIKSEMI ARMOR BLACK (HSC432U32D3)Recommend x2 (Total: 64.0GB),POWER SUPPLY (FULL) 650W NUBWO NPS-650 WHITE,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C925G (K01TBM2SP0-25G) NVMe M.2 2280 (1 TB),68080.08,27851,3140,0.351978819136237,0.03969723810290684,0.1802239495679054,Entry Creator
Intel Core i9-9960X @ 3.10GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Radeon Pro Duo,RAM DDR4(3200) 32GB (16GBX2) CORSAIR VENGEANCE LPX BLACK (CMK32GX4M2E3200C16) x2 (Total: 64.0GB),POWER SUPPLY (80+ BRONZE) 750W AEROCOOL LUX RGB,1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280 (1 TB),169635.8672,29634,8298,0.3792660157326069,0.178141020479373,0.26864726834332825,Entry Creator
Intel Xeon E-2488,MAINBOARD (1700) ASROCK B760M-ITX WIFI DDR4,RTX PRO 4500 Blackwell,RAM DDR4(2666) 16GB BLACKBERRY MAXIMUS x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W COOLER MASTER MWE V3 (MPE-8506-ACAG-BTH),1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),127998.72,31462,32430,0.4072418964831196,0.8258582279840029,0.6374808788086055,Pro Creator
Intel Core i7-13700,MAINBOARD (1700) MSI PRO B760M-E DDR5,Radeon Pro WX 4150,RAM DDR5(5600) 32GB (16GBX2) CORSAIR VENGEANCE RGB BLACK (CMH32GX5M2B5600C40K) x2 (Total: 64.0GB),POWER SUPPLY (80+ PLATINUM) 1000W ASUS ROG LOKI 1000P SFX,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),78418.2512,36193,2579,0.4796455572220012,0.024639665029390447,0.2293923165160653,Entry Creator
AMD Ryzen 7 4700G,MAINBOARD (AM4) LONGWELL B450M-VDH DDR4,GeForce RTX 4070,RAM DDR4(3200) 16GB (8GBX2) ADATA D35 XPG BLACK (AX4U32008G16A-DTBKD35) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1200W ASUS TUF GAMING 1200G,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280 (1 TB),50896.9344,20114,26914,0.23357105690061525,0.6778055130579488,0.47790000778714875,Entry Creator
AMD Ryzen 7 2700,MAINBOARD (AM4) LONGWELL A320M-VH DDR4,Quadro M4000,RAM DDR4(3200) 16GB KINGSTON VALUE RAM (KVR32N22D8/16WP) x2 (Total: 32.0GB),POWER SUPPLY (80+ PLATINUM) 1000W ASUS ROG LOKI 1000P SFX,1 TB SSD M.2 PCIe 5.0 LEXAR NM990 NVMe M.2 2280 (1 TB),35257.4744,15628,6672,0.16491689877873345,0.13449821510051801,0.14818662275571498,Entry Creator
Intel Xeon E3-1225 v6 @ 3.30GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon PRO W6800,RAM DDR4(3200) 16GB ACER UD100 BLACK (ZC.A01ST.0GC) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1000W SEGOTEP GM1000W WHITE,1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280 (1 TB),86347.0,5780,20158,0.014202197667656333,0.49647046192661776,0.2794497430100852,Entry Creator
Intel Core i9-12900,MAINBOARD (1700) BIOSTAR H610MHC 2.0 DDR4 (REV. 2.0),Radeon Pro WX 5100,RAM DDR4(3200) 16GB HYNIX 16 CHIP x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 1350W THERMALTAKE TOUGHPOWER GF3,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280 (1 TB),45965.9464,33659,5466,0.4408649872976034,0.10212845908151488,0.2545598967787547,Entry Creator
AMD Ryzen 7 8700G,MAINBOARD (AM5) GIGABYTE B850M C DDR5 WIFI7 (REV 1.0),Quadro RTX 6000,RAM DDR5(5200) 32GB (16GBX2) APACER NOX (AH5U32G52C502MBAA-2) x2 (Total: 64.0GB),POWER SUPPLY (80+ BRONZE) 750W SEGOTEP BN750W ID PCIE 5.1 ATX3.1,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280 (1 TB),264868.52,31657,17826,0.4102261944844051,0.4338781973857262,0.4232347960801317,Entry Creator
Intel Core i9-10900K @ 3.70GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Radeon Pro W5500,RAM DDR4(3200) 16GB HIKSEMI ARMOR PURPLE (HSC416U32Z2) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 850W THERMALTAKE SMART BX3 (ATX 3.1),2 TB SSD M.2 PCIe 5.0 LEXAR NQ790 NVMe M.2 2280 (2 TB),51588.3344,22325,8940,0.267408405007499,0.19537268164371793,0.22778875715741942,Entry Creator
Intel Core i9-10980XE @ 3.00GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,RTX A400,RAM DDR4(3200) 16GB (8GBX2) ADATA D35G XPG RGB BLACK (AX4U32008G16A-DTBKD35G) x2 (Total: 32.0GB),POWER SUPPLY (80+ GOLD) 850W THERMALTAKE TOUGHPOWER GT,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),57379.6888,32023,5990,0.4158274922714334,0.11619293018761573,0.25102848312533366,Entry Creator
Intel Core i7-10700E @ 2.90GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Quadro P600,RAM DDR4(3200) 16GB APACER NOX RGB BLACK (AH4U16G32C28YNBAA-1) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 650W ITSONAS DARK FOREST SFX,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280 (1 TB),34539.6,16086,3326,0.17192617305867586,0.04468958853369836,0.10194605156993825,Entry Creator
Intel Core i9-7960X @ 2.80GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P4000,RAM DDR4(3200) 16GB LEXAR THOR OC DARK GREY (LD4BU016G-R3200GSXG) x2 (Total: 32.0GB),POWER SUPPLY (80+ BRONZE) 750W EINARE AXIS MASTER L1 Black (EXPS-AMH1-750-BK),1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280 (1 TB),37321.1608,27639,11445,0.3487343515656086,0.26260836889712,0.3013650610979399,Entry Creator
